access_id,timestamp,user_id,username,department,data_asset,data_sensitivity,data_category,query_type,rowcount,access_method,destination,status,source_ip,bytes_transferred,session_duration_min,client_application,authentication_method,is_vpn,geo_location,time_classification,anomaly_marker
ACC-001003,2026-02-13 07:25:22,USR-0006,liam.sanchez,Engineering,Board_Materials,restricted,Financial,INSERT,220,Direct_Download,internal_report,success,10.100.122.68,66440,17.5,Tableau,Password_Only,False,London,early_morning,CROSS_DEPT_ACCESS
ACC-001004,2026-02-13 13:48:59,USR-0064,robert.park,IT,Admin_Console,medium,Technical,SELECT,84,BI_Tool,internal_server,success,10.20.232.115,11424,1,Tableau,API_Key,True,London,business_hours,
ACC-001005,2026-02-13 21:48:38,USR-0003,aria.sharma,IT,PROD_DB,high,Technical,SELECT,552,SQL_Client,shared_drive,success,10.143.227.95,48024,8.2,Excel,SSO,True,Mumbai,after_hours,
ACC-001006,2026-02-15 02:38:23,USR-0041,leela.iyer,Engineering,GL_Ledger,high,Financial,SELECT,69,API,shared_drive,success,10.246.102.1,23805,27.5,Tableau,SSO,False,Mumbai,weekend,AFTER_HOURS_RESTRICTED
ACC-001007,2026-02-16 00:27:12,USR-0075,tatiana.burke,Engineering,Executive_Dashboard,high,Financial,SELECT,0,Direct_Download,local_workstation,failure,10.114.39.119,0,1.4,Tableau,Password_Only,False,Toronto,night,FAILED_AUTH_BURST
ACC-001008,2026-02-16 02:53:17,USR-0081,rahul.davis,HR,AP_System,high,Financial,BULK_DOWNLOAD,31129,SQL_Client,usb_drive,success,10.52.164.238,11486601,20.9,Excel,MFA,False,Mumbai,night,EXFILTRATION_RISK
ACC-001009,2026-02-16 04:22:51,USR-0094,riya.dubois,Operations,CRM_Database,high,PII,SELECT,956,BI_Tool,internal_server,success,10.65.97.250,314524,8.8,Excel,MFA,False,Singapore,night,AFTER_HOURS_RESTRICTED
ACC-001010,2026-02-16 09:40:50,USR-0043,george.garcia,Sales,Customer_Reports,medium,Operational,SELECT,883,SQL_Client,shared_drive,success,10.13.189.195,174834,12.8,Python_Script,MFA,False,New_York,business_hours,
ACC-001011,2026-02-16 16:37:02,USR-0023,riya.perez,Legal,Inventory_DB,medium,Operational,SELECT,1910,BI_Tool,shared_drive,success,10.237.50.115,231110,16.1,SSMS,MFA,False,Tokyo,business_hours,
ACC-001012,2026-02-17 06:07:57,USR-0028,fatima.fischer,Marketing,AP_System,high,Financial,BULK_DOWNLOAD,5017,Direct_Download,local_workstation,success,10.20.6.17,2478398,24.6,Python_Script,Certificate,False,Singapore,early_morning,BULK_EXPORT
ACC-001013,2026-02-17 08:56:03,USR-0008,austin.hernandez,Finance,Merger_Documents,restricted,Financial,SELECT,1718,BI_Tool,local_workstation,success,10.13.115.151,158056,15.4,Custom_ETL,SSO,False,New_York,business_hours,
ACC-001014,2026-02-17 10:53:10,USR-0034,shreya.kumar,IT,Infrastructure_DB,high,Technical,UPDATE,2772,CLI,internal_server,success,10.207.4.18,382536,20.7,Python_Script,SSO,False,Toronto,business_hours,
ACC-001015,2026-02-17 12:12:35,USR-0023,riya.perez,Legal,Compliance_DB,high,Legal,BULK_DOWNLOAD,29582,SQL_Client,external_email,success,10.155.193.45,9229584,4.3,SSMS,SSO,False,London,business_hours,EXFILTRATION_RISK
ACC-001016,2026-02-17 17:13:14,USR-0026,isha.lee,Executive,SLA_Reports,medium,Operational,SELECT,743,API,local_workstation,success,10.236.210.41,309831,11.7,Custom_ETL,Biometric,True,Toronto,business_hours,
ACC-001017,2026-02-17 22:21:08,USR-0038,nisha.rodriguez,Marketing,Board_Materials,restricted,Financial,SELECT,181,BI_Tool,internal_server,success,10.167.241.32,67513,14.6,Tableau,MFA,False,Toronto,night,PRIVILEGE_ESCALATION
ACC-001018,2026-02-18 13:27:21,USR-0001,xiulan.iyer,Finance,GL_Ledger,high,Financial,INSERT,374,Web_Portal,local_workstation,success,10.147.140.88,109956,1,SSMS,SSO,False,London,business_hours,
ACC-001019,2026-02-18 14:23:12,USR-0018,dean.bernard,Engineering,PROD_DB,high,Technical,SELECT,17887,Web_Portal,personal_device,success,10.189.5.86,7512540,20.5,Excel,Password_Only,False,Sydney,business_hours,PRE_RESIGNATION_DOWNLOAD
ACC-001020,2026-02-18 21:47:33,USR-0007,tyler.perez,Executive,Merger_Documents,restricted,Financial,SELECT,729,Web_Portal,internal_server,success,10.240.85.143,118827,16.1,Excel,MFA,False,London,after_hours,
ACC-001021,2026-02-19 03:01:43,USR-0076,lena.kim,Marketing,Employee_Records,restricted,PII,BULK_DOWNLOAD,143,BI_Tool,local_workstation,success,10.97.23.2,41756,21.7,Excel,SSO,False,Tokyo,night,CROSS_DEPT_ACCESS
ACC-001022,2026-02-19 04:22:12,USR-0026,isha.lee,Executive,Board_Materials,restricted,Financial,EXPORT,14501,SQL_Client,shared_drive,success,10.7.118.184,1682116,1,SSMS,Password_Only,True,Sydney,night,BULK_EXPORT
ACC-001023,2026-02-19 16:25:30,USR-0064,robert.park,IT,SIEM_Dashboard,medium,Technical,INSERT,61,API,shared_drive,success,10.175.161.203,4880,26.9,Power_BI,Password_Only,False,Tokyo,business_hours,
ACC-001024,2026-02-20 10:02:50,USR-0061,simran.brown,Legal,Logistics_System,medium,Operational,UPDATE,1436,Direct_Download,internal_server,success,10.35.115.196,670612,11.4,API_Client,SSO,True,Singapore,business_hours,
ACC-001025,2026-02-20 12:37:36,USR-0074,riya.petit,Marketing,Customer_Vault,high,PII,BULK_DOWNLOAD,12326,SQL_Client,personal_device,success,10.252.69.31,3032196,22.8,Excel,Biometric,False,Tokyo,business_hours,EXFILTRATION_RISK
ACC-001026,2026-02-21 18:15:58,USR-0021,rhea.pillai,Legal,Employee_Records,restricted,PII,SELECT,1096,API,internal_server,success,10.128.227.24,424152,9.9,SAP_GUI,SSO,False,Singapore,weekend,STALE_ACCOUNT_ACCESS
ACC-001027,2026-02-23 01:16:15,USR-0011,grace.quinn,Finance,Sales_Pipeline,medium,Operational,EXPORT,0,API,internal_report,failure,10.111.210.71,0,0.4,curl,MFA,False,Toronto,night,FAILED_AUTH_BURST
ACC-001028,2026-02-23 09:51:26,USR-0012,elena.gonzalez,Support,Customer_Vault,high,PII,UPDATE,2091,BI_Tool,internal_server,success,10.226.173.126,457929,4.5,Tableau,SSO,False,Singapore,business_hours,
ACC-001029,2026-02-23 12:03:31,USR-0051,tatiana.martinez,Support,All_Financial,restricted,Financial,UPDATE,714,Web_Portal,local_workstation,success,10.95.208.96,215628,10.3,Tableau,SSO,False,London,business_hours,DEVICE_ANOMALY
ACC-001030,2026-02-23 17:11:22,USR-0091,maria.bernard,Engineering,Legal_Documents,high,Legal,SELECT,1161,BI_Tool,internal_report,success,10.170.171.169,336690,20.3,SAP_GUI,MFA,False,Mumbai,business_hours,
ACC-001031,2026-02-24 09:17:52,USR-0076,lena.kim,Marketing,Customer_Segments,medium,PII,SELECT,173,API,shared_drive,success,10.85.108.171,38233,1,Tableau,Password_Only,False,Frankfurt,business_hours,
ACC-001032,2026-02-24 13:16:15,USR-0084,diya.li,Marketing,Campaign_DB,low,Operational,INSERT,1860,API,local_workstation,success,10.23.194.148,362700,15.9,Jupyter_Notebook,MFA,False,Tokyo,business_hours,
ACC-001033,2026-02-25 05:50:53,USR-0009,blake.garcia,Legal,Merger_Documents,restricted,Financial,INSERT,18,SQL_Client,local_workstation,success,10.8.203.37,1872,21.0,Tableau,MFA,False,London,night,PRIVILEGE_ESCALATION
ACC-001034,2026-02-25 08:19:18,USR-0008,austin.hernandez,Finance,All_Financial,restricted,Financial,UPDATE,1958,CLI,local_workstation,success,10.181.45.75,471878,11.1,SSMS,SSO,True,Toronto,business_hours,
ACC-001035,2026-02-25 09:01:28,USR-0000,kiara.jackson,Finance,GL_Ledger,high,Financial,EXPORT,559,BI_Tool,local_workstation,success,10.56.166.49,59813,1,Python_Script,MFA,False,Sydney,business_hours,
ACC-001036,2026-02-25 10:42:35,USR-0037,haruto.nair,Operations,Logistics_System,medium,Operational,UPDATE,446,Web_Portal,shared_drive,success,10.80.184.100,210066,16.4,SSMS,SSO,False,Toronto,business_hours,STALE_ACCOUNT_ACCESS
ACC-001037,2026-02-25 12:04:21,USR-0015,uma.johnson,Legal,Litigation_DB,restricted,Legal,DELETE,899,Web_Portal,local_workstation,success,10.129.197.214,226548,13.9,SSMS,API_Key,False,New_York,business_hours,
ACC-001038,2026-02-25 18:23:54,USR-0010,maria.sharma,IT,GL_Ledger,high,Financial,SELECT,2003,API,shared_drive,success,10.128.182.87,644966,9.8,Power_BI,MFA,False,Toronto,after_hours,
ACC-001039,2026-02-26 11:14:46,USR-0052,dean.lopez,Legal,Contract_Repository,high,Legal,UPDATE,461,BI_Tool,internal_report,success,10.225.54.195,114328,17.4,SSMS,MFA,False,Mumbai,business_hours,
ACC-001040,2026-02-26 15:14:19,USR-0034,shreya.kumar,IT,Customer_Reports,medium,Operational,UPDATE,2839,SQL_Client,local_workstation,success,10.148.48.209,1229287,7.6,Python_Script,Password_Only,False,London,business_hours,
ACC-001041,2026-02-26 16:57:58,USR-0055,aisha.rossi,Sales,CRM_Database,high,PII,UPDATE,163,BI_Tool,internal_server,success,10.68.61.159,33741,14.8,SSMS,MFA,False,Toronto,business_hours,STALE_ACCOUNT_ACCESS
ACC-001042,2026-02-27 03:01:23,USR-0006,liam.sanchez,Engineering,Compliance_DB,high,Legal,SELECT,378,SQL_Client,shared_drive,success,10.67.93.93,53676,18.5,SSMS,Password_Only,False,Frankfurt,night,AFTER_HOURS_RESTRICTED
ACC-001043,2026-02-27 06:15:03,USR-0001,xiulan.iyer,Finance,Contract_Repository,high,Legal,UPDATE,122,API,local_workstation,success,10.61.125.47,15006,1.7,SSMS,API_Key,False,Mumbai,early_morning,CROSS_DEPT_ACCESS
ACC-001044,2026-02-27 09:12:08,USR-0064,robert.park,IT,Admin_Console,medium,Technical,EXPORT,36,Web_Portal,local_workstation,success,10.229.117.35,16992,14.0,Excel,MFA,True,Sydney,business_hours,
ACC-001045,2026-02-27 09:32:20,USR-0087,brett.perez,Sales,Litigation_DB,restricted,Legal,BULK_DOWNLOAD,61645,CLI,shared_drive,success,10.155.166.23,28849860,13.8,Tableau,Password_Only,False,Singapore,business_hours,BULK_EXPORT
ACC-001046,2026-02-27 10:47:39,USR-0049,blake.das,Engineering,CI_CD_Pipeline,medium,Technical,EXPORT,1495,SQL_Client,local_workstation,success,10.86.200.107,142025,8.5,SAP_GUI,Biometric,False,New_York,business_hours,
ACC-001047,2026-02-27 17:28:39,USR-0090,wade.das,Sales,CRM_Database,high,PII,SELECT,45,API,shared_drive,success,10.211.8.37,20250,15.3,Tableau,MFA,True,Singapore,business_hours,
ACC-001048,2026-02-27 19:22:01,USR-0021,rhea.pillai,Legal,Infrastructure_DB,high,Technical,BULK_DOWNLOAD,22762,SQL_Client,local_workstation,success,10.220.221.4,3892302,29.4,API_Client,MFA,False,Singapore,after_hours,BULK_EXPORT
ACC-001049,2026-02-28 15:25:09,USR-0047,shreya.young,Engineering,Legal_Documents,high,Legal,INSERT,96,API,internal_server,success,91.198.234.193,43104,13.2,Python_Script,MFA,True,London,weekend,DEVICE_ANOMALY
ACC-001050,2026-03-01 05:35:11,USR-0002,neha.hernandez,Engineering,GL_Ledger,high,Financial,SELECT,4133,BI_Tool,internal_report,success,10.222.153.137,413300,4.3,SSMS,MFA,True,New_York,weekend,AFTER_HOURS_RESTRICTED
ACC-001051,2026-03-01 14:57:45,USR-0039,patrick.zhang,Support,HR_Database,high,HR,BULK_DOWNLOAD,706,SQL_Client,external_email,success,10.82.230.13,157438,14.1,Tableau,SSO,True,London,weekend,EXFILTRATION_RISK
ACC-001052,2026-03-02 05:39:27,USR-0099,tatiana.o'brien,Engineering,Board_Materials,restricted,Financial,EXPORT,245110,CLI,local_workstation,success,10.63.119.95,114956590,18.9,SAP_GUI,Password_Only,False,Toronto,night,BULK_EXPORT
ACC-001053,2026-03-02 08:48:44,USR-0074,riya.petit,Marketing,Compliance_DB,high,Legal,EXPORT,18203,SQL_Client,shared_drive,success,10.14.223.219,6753313,13.7,Tableau,MFA,False,London,business_hours,BULK_EXPORT
ACC-001054,2026-03-02 10:28:25,USR-0094,riya.dubois,Operations,Inventory_DB,medium,Operational,EXPORT,1839,Web_Portal,local_workstation,success,10.59.147.193,172866,6.2,API_Client,MFA,False,Sydney,business_hours,
ACC-001055,2026-03-02 11:25:22,USR-0000,kiara.jackson,Finance,GL_Ledger,high,Financial,SELECT,201,API,shared_drive,success,10.175.134.225,57888,18.0,API_Client,MFA,False,Mumbai,business_hours,
ACC-001056,2026-03-02 13:32:09,USR-0072,wei.lewis,Legal,Contract_Repository,high,Legal,SELECT,3140,SQL_Client,local_workstation,success,10.5.17.178,530660,2.6,SSMS,MFA,False,Mumbai,business_hours,
ACC-001057,2026-03-02 17:08:26,USR-0014,jack.moreau,HR,HR_Database,high,HR,UPDATE,206,Web_Portal,local_workstation,success,10.241.52.184,47998,10.2,API_Client,Biometric,False,London,business_hours,
ACC-001058,2026-03-02 20:32:28,USR-0091,maria.bernard,Engineering,Contract_Repository,high,Legal,INSERT,1170,SQL_Client,local_workstation,success,10.197.40.126,258570,9.5,SAP_GUI,Certificate,True,Toronto,after_hours,
ACC-001059,2026-03-02 23:28:20,USR-0062,catherine.pillai,IT,Contract_Repository,high,Legal,SELECT,205,BI_Tool,local_workstation,success,10.81.101.157,20705,24.9,API_Client,SSO,False,Mumbai,night,AFTER_HOURS_RESTRICTED
ACC-001060,2026-03-03 00:38:03,USR-0042,jaya.li,Finance,Financial_Reports,high,Financial,EXPORT,959,CLI,external_email,success,10.66.5.174,192759,4.9,API_Client,Password_Only,True,Caracas,night,NIGHT_BULK_CRITICAL
ACC-001061,2026-03-03 01:45:02,USR-0067,wei.jackson,Support,AR_System,high,Financial,SELECT,18656,CLI,shared_drive,success,10.64.124.89,1585760,12.9,SSMS,Password_Only,False,Tokyo,night,BULK_EXPORT
ACC-001062,2026-03-03 09:06:19,USR-0089,sarah.ghosh,Executive,All_Financial,restricted,Financial,INSERT,3523,CLI,local_workstation,success,10.233.52.185,1370447,12.1,Excel,MFA,False,Toronto,business_hours,
ACC-001063,2026-03-03 11:35:31,USR-0062,catherine.pillai,IT,Backup_System,high,Technical,SELECT,4405,Web_Portal,personal_device,success,10.103.179.143,1682710,1,Excel,SSO,False,Singapore,business_hours,PRE_RESIGNATION_DOWNLOAD
ACC-001064,2026-03-03 12:39:02,USR-0079,nisha.garcia,Sales,Customer_Segments,medium,PII,DELETE,5619,API,internal_server,success,10.38.138.201,702375,2.5,curl,Certificate,False,Frankfurt,business_hours,
ACC-001065,2026-03-04 10:46:41,USR-0059,riya.verma,HR,Employee_Records,restricted,PII,INSERT,1040,BI_Tool,internal_report,success,10.237.130.43,270400,9.6,Excel,SSO,True,Sydney,business_hours,
ACC-001066,2026-03-04 11:37:30,USR-0064,robert.park,IT,SIEM_Dashboard,medium,Technical,SELECT,82,CLI,shared_drive,success,10.235.130.186,28946,22.9,Tableau,SSO,False,Frankfurt,business_hours,
ACC-001067,2026-03-05 02:30:54,USR-0089,sarah.ghosh,Executive,Payroll_System,restricted,PII,INSERT,979,Web_Portal,local_workstation,success,10.215.179.148,119438,25.2,SAP_GUI,Certificate,True,New_York,night,AFTER_HOURS_RESTRICTED
ACC-001068,2026-03-05 05:08:33,USR-0062,catherine.pillai,IT,Backup_System,high,Technical,EXPORT,4370,API,usb_drive,success,10.228.96.145,1507650,15.3,Tableau,MFA,False,London,night,PRE_RESIGNATION_DOWNLOAD
ACC-001069,2026-03-05 08:52:08,USR-0094,riya.dubois,Operations,Ops_Dashboard,low,Operational,UPDATE,1597,BI_Tool,shared_drive,success,10.49.85.150,613248,18.7,Excel,SSO,False,Tokyo,business_hours,
ACC-001070,2026-03-05 11:56:24,USR-0066,finn.kumar,IT,Benefits_DB,high,HR,INSERT,250,SQL_Client,local_workstation,success,10.75.49.17,86500,40.5,Power_BI,SSO,False,Mumbai,business_hours,CROSS_DEPT_ACCESS
ACC-001071,2026-03-06 02:29:07,USR-0031,divya.becker,Support,Backup_System,high,Technical,SELECT,190,BI_Tool,shared_drive,success,10.113.102.227,56240,8.2,Custom_ETL,MFA,False,Frankfurt,night,AFTER_HOURS_RESTRICTED
ACC-001072,2026-03-06 15:45:04,USR-0025,karan.rodriguez,Finance,GL_Ledger,high,Financial,SELECT,900,SQL_Client,local_workstation,success,10.130.164.74,364500,1,Jupyter_Notebook,MFA,False,Frankfurt,business_hours,
ACC-001073,2026-03-06 15:50:25,USR-0092,luke.li,Engineering,Code_Repository,medium,Technical,SELECT,77,BI_Tool,internal_server,success,10.65.34.154,17787,17.8,SSMS,MFA,False,Frankfurt,business_hours,
ACC-001074,2026-03-06 17:35:46,USR-0078,nathan.rodriguez,IT,PROD_DB,high,Technical,INSERT,131,CLI,local_workstation,success,10.49.219.138,26986,21.7,SSMS,SSO,False,Frankfurt,business_hours,DEVICE_ANOMALY
ACC-001075,2026-03-07 01:02:07,USR-0051,tatiana.martinez,Support,All_Financial,restricted,Financial,SELECT,392,Web_Portal,shared_drive,success,10.218.45.107,178360,1,Tableau,API_Key,True,Singapore,weekend,DEVICE_ANOMALY
ACC-001076,2026-03-07 04:25:15,USR-0010,maria.sharma,IT,HR_Database,high,HR,UPDATE,2256,API,local_workstation,success,10.122.178.33,918192,16.0,API_Client,API_Key,False,Singapore,weekend,CROSS_DEPT_ACCESS
ACC-001077,2026-03-07 15:04:53,USR-0094,riya.dubois,Operations,Strategic_Plans,restricted,Operational,SELECT,501,SQL_Client,local_workstation,success,10.94.45.166,221943,13.0,Power_BI,MFA,False,New_York,weekend,CROSS_DEPT_ACCESS
ACC-001078,2026-03-08 04:48:02,USR-0021,rhea.pillai,Legal,Merger_Documents,restricted,Financial,UPDATE,1065,BI_Tool,internal_server,success,10.141.254.84,319500,11.3,Excel,Certificate,False,Sydney,weekend,AFTER_HOURS_RESTRICTED
ACC-001079,2026-03-09 05:17:54,USR-0014,jack.moreau,HR,Merger_Documents,restricted,Financial,SELECT,119,CLI,internal_server,success,10.61.130.210,30464,17.6,API_Client,MFA,False,Mumbai,night,PRIVILEGE_ESCALATION
ACC-001080,2026-03-09 10:32:35,USR-0072,wei.lewis,Legal,Recruitment_Portal,medium,HR,UPDATE,2903,SQL_Client,local_workstation,success,10.30.19.83,1111849,13.5,API_Client,MFA,False,Frankfurt,business_hours,
ACC-001081,2026-03-09 15:01:48,USR-0011,grace.quinn,Finance,Financial_Reports,high,Financial,UPDATE,3442,Web_Portal,local_workstation,success,10.118.92.102,1049810,21.6,SAP_GUI,MFA,False,Toronto,business_hours,
ACC-001082,2026-03-10 20:53:04,USR-0020,andrew.quinn,HR,Litigation_DB,restricted,Legal,SELECT,11371,CLI,shared_drive,success,10.73.77.61,1796618,19.0,API_Client,MFA,False,New_York,after_hours,BULK_EXPORT
ACC-001083,2026-03-11 00:27:09,USR-0003,aria.sharma,IT,Benefits_DB,high,HR,SELECT,849,BI_Tool,local_workstation,success,10.174.157.224,330261,12.8,API_Client,SSO,True,Singapore,night,AFTER_HOURS_RESTRICTED
ACC-001084,2026-03-11 08:47:45,USR-0005,simran.anderson,Sales,Code_Repository,medium,Technical,SELECT,965,API,shared_drive,success,10.23.188.155,334855,7.5,Power_BI,MFA,False,New_York,business_hours,
ACC-001085,2026-03-11 13:23:56,USR-0081,rahul.davis,HR,Payroll_System,restricted,PII,EXPORT,730,BI_Tool,local_workstation,success,10.172.144.140,72270,10.9,Custom_ETL,Biometric,False,Singapore,business_hours,
ACC-001086,2026-03-11 18:43:59,USR-0036,rachel.kim,Sales,CRM_Database,high,PII,UPDATE,201,SQL_Client,local_workstation,success,10.134.37.118,29145,12.6,Power_BI,MFA,False,Singapore,after_hours,
ACC-001087,2026-03-11 18:47:22,USR-0006,liam.sanchez,Engineering,Code_Repository,medium,Technical,SELECT,312,BI_Tool,internal_report,success,10.46.21.206,150696,6.4,Jupyter_Notebook,MFA,False,London,after_hours,
ACC-001088,2026-03-11 20:01:21,USR-0078,nathan.rodriguez,IT,Admin_Console,medium,Technical,UPDATE,251,BI_Tool,internal_server,success,10.104.221.70,39407,11.8,Excel,MFA,True,Tokyo,after_hours,
ACC-001089,2026-03-11 22:22:51,USR-0026,isha.lee,Executive,Board_Materials,restricted,Financial,EXPORT,886,API,shared_drive,success,10.59.47.10,390726,9.3,SSMS,MFA,True,Toronto,night,STALE_ACCOUNT_ACCESS
ACC-001090,2026-03-11 23:53:41,USR-0058,aria.wang,IT,Backup_System,high,Technical,EXPORT,57074,CLI,internal_server,success,10.2.116.71,18834420,29.5,SSMS,SSO,False,Singapore,night,BULK_EXPORT
ACC-001091,2026-03-12 07:54:42,USR-0086,dean.robinson,Executive,Board_Materials,restricted,Financial,UPDATE,316,BI_Tool,shared_drive,success,10.47.75.164,155472,12.7,Power_BI,API_Key,False,Tokyo,early_morning,
ACC-001092,2026-03-12 17:18:22,USR-0059,riya.verma,HR,Payroll_System,restricted,PII,SELECT,1434,SQL_Client,shared_drive,success,10.45.182.29,318348,17.4,SAP_GUI,SSO,True,Toronto,business_hours,
ACC-001093,2026-03-13 12:58:05,USR-0049,blake.das,Engineering,CI_CD_Pipeline,medium,Technical,SELECT,3092,Web_Portal,local_workstation,success,10.71.27.212,1502712,1,SSMS,SSO,False,Toronto,business_hours,
ACC-001094,2026-03-13 22:10:50,USR-0060,aria.zhang,Support,Knowledge_Base,low,Operational,UPDATE,1179,BI_Tool,internal_server,success,10.245.158.172,490464,25.2,Excel,MFA,False,Sydney,night,
ACC-001095,2026-03-14 16:32:06,USR-0039,patrick.zhang,Support,Infrastructure_DB,high,Technical,UPDATE,144,API,shared_drive,success,10.204.198.182,58896,9.5,API_Client,SSO,True,Frankfurt,weekend,PRIVILEGE_ESCALATION
ACC-001096,2026-03-14 18:22:31,USR-0073,evan.patel,Finance,HR_Database,high,HR,SELECT,18741,SQL_Client,internal_report,success,10.50.33.11,7515141,14.4,SSMS,MFA,False,Tokyo,weekend,BULK_EXPORT
ACC-001097,2026-03-14 18:24:32,USR-0035,ananya.iyer,IT,Admin_Console,medium,Technical,DELETE,0,API,internal_server,failure,10.163.82.129,0,1.5,API_Client,Password_Only,False,Tokyo,weekend,FAILED_AUTH_BURST
ACC-001098,2026-03-15 00:39:49,USR-0023,riya.perez,Legal,Strategic_Plans,restricted,Operational,UPDATE,2368,SQL_Client,internal_server,success,10.200.187.157,878528,16.0,Tableau,Certificate,False,Singapore,weekend,CROSS_DEPT_ACCESS
ACC-001099,2026-03-15 03:17:34,USR-0051,tatiana.martinez,Support,All_Financial,restricted,Financial,SELECT,742,SQL_Client,local_workstation,success,10.78.191.209,111300,13.0,SSMS,MFA,True,Frankfurt,weekend,DEVICE_ANOMALY
ACC-001100,2026-03-15 15:45:57,USR-0098,xiulan.jones,Sales,Customer_Reports,medium,Operational,SELECT,1678,SQL_Client,local_workstation,success,10.25.119.170,437958,13.8,SSMS,SSO,False,Frankfurt,weekend,STALE_ACCOUNT_ACCESS
